trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status
TRIP00011815,LOAD00011815,DRV00053,TRK00004,TRL00081,2022-06-01,549,10.8,80.3,6.84,7.9,Completed
TRIP00011816,LOAD00011816,DRV00129,TRK00116,,2022-06-01,2266,35.5,335.2,6.76,5.7,Completed
TRIP00011817,LOAD00011817,DRV00100,TRK00084,TRL00154,2022-06-01,608,11.4,98.1,6.2,4.6,Completed
TRIP00011818,LOAD00011818,DRV00121,TRK00009,TRL00132,2022-06-01,2440,47.2,327.1,7.46,5.0,Completed
TRIP00011819,LOAD00011819,DRV00102,TRK00098,TRL00082,2022-06-01,569,8.9,86.7,6.56,3.1,Completed
TRIP00011820,LOAD00011820,DRV00132,TRK00078,TRL00157,2022-06-01,2575,48.3,393.7,6.54,10.6,Completed
TRIP00011821,LOAD00011821,DRV00030,TRK00116,TRL00072,2022-06-01,597,10.2,92.4,6.46,9.6,Completed
TRIP00011822,LOAD00011822,DRV00146,TRK00090,TRL00096,2022-06-01,2452,39.4,411.4,5.96,3.1,Completed
TRIP00011823,LOAD00011823,DRV00009,TRK00065,TRL00018,2022-06-01,2317,43.8,318.3,7.28,3.6,Completed
TRIP00011824,LOAD00011824,DRV00036,TRK00060,TRL00129,2022-06-01,741,12.5,104.8,7.07,2.8,Completed
TRIP00011825,LOAD00011825,DRV00036,TRK00065,TRL00131,2022-06-01,1965,35.2,318.0,6.18,3.6,Completed
TRIP00011826,LOAD00011826,DRV00049,TRK00060,TRL00131,2022-06-01,2295,36.5,358.0,6.41,11.9,Completed
TRIP00011827,LOAD00011827,DRV00066,TRK00106,TRL00071,2022-06-01,765,12.7,133.7,5.72,11.5,Completed
TRIP00011828,LOAD00011828,DRV00029,TRK00086,TRL00048,2022-06-01,2417,47.2,386.1,6.26,8.9,Completed
TRIP00011829,LOAD00011829,DRV00060,TRK00020,TRL00109,2022-06-01,2358,46.1,398.3,5.92,10.4,Completed
TRIP00011830,LOAD00011830,DRV00084,TRK00065,TRL00016,2022-06-01,1766,28.7,292.9,6.03,6.8,Completed
TRIP00011831,LOAD00011831,DRV00083,TRK00015,TRL00012,2022-06-01,2016,36.1,333.8,6.04,9.4,Completed
TRIP00011832,LOAD00011832,DRV00044,TRK00084,TRL00049,2022-06-01,701,13.1,119.2,5.88,6.9,Completed
TRIP00011833,LOAD00011833,DRV00105,TRK00009,TRL00053,2022-06-01,504,8.1,74.2,6.79,6.3,Completed
TRIP00011834,LOAD00011834,DRV00061,TRK00113,TRL00048,2022-06-01,1215,21.9,197.2,6.16,5.3,Completed
TRIP00011835,LOAD00011835,DRV00025,TRK00045,TRL00134,2022-06-01,1816,28.3,289.6,6.27,4.6,Completed
TRIP00011836,LOAD00011836,DRV00117,TRK00007,TRL00121,2022-06-01,2556,49.5,430.3,5.94,7.6,Completed
TRIP00011837,LOAD00011837,DRV00054,TRK00064,TRL00076,2022-06-01,2763,54.5,368.9,7.49,6.3,Completed
TRIP00011838,LOAD00011838,DRV00045,TRK00009,TRL00145,2022-06-01,1223,22.0,202.8,6.03,2.7,Completed
TRIP00011839,LOAD00011839,DRV00111,TRK00068,TRL00015,2022-06-01,705,11.0,100.1,7.04,10.8,Completed
TRIP00011840,LOAD00011840,DRV00124,TRK00009,TRL00056,2022-06-01,2114,36.0,335.6,6.3,7.3,Completed
TRIP00011841,LOAD00011841,DRV00084,TRK00051,TRL00003,2022-06-01,1715,33.4,235.3,7.29,6.9,Completed
TRIP00011842,LOAD00011842,DRV00013,TRK00092,TRL00131,2022-06-01,717,13.0,96.8,7.41,11.7,Completed
TRIP00011843,LOAD00011843,DRV00084,TRK00103,TRL00074,2022-06-01,1733,28.8,313.9,5.52,2.0,Completed
TRIP00011844,LOAD00011844,DRV00015,TRK00041,TRL00144,2022-06-01,3339,60.8,451.2,7.4,8.7,Completed
TRIP00011845,LOAD00011845,DRV00087,TRK00013,TRL00021,2022-06-01,1734,32.7,288.5,6.01,11.7,Completed
TRIP00011846,LOAD00011846,DRV00064,TRK00059,TRL00164,2022-06-01,581,11.6,84.3,6.89,4.4,Completed
TRIP00011847,LOAD00011847,DRV00033,TRK00059,TRL00122,2022-06-01,2895,51.8,434.7,6.66,5.7,Completed
TRIP00011848,LOAD00011848,DRV00011,TRK00035,TRL00026,2022-06-01,874,15.8,117.3,7.45,9.7,Completed
TRIP00011849,LOAD00011849,DRV00036,TRK00064,TRL00093,2022-06-01,3110,59.5,446.2,6.97,11.2,Completed
TRIP00011850,LOAD00011850,DRV00124,TRK00011,TRL00020,2022-06-01,97,1.9,13.2,7.37,4.6,Completed
TRIP00011851,LOAD00011851,DRV00104,TRK00091,,2022-06-01,2767,52.6,406.3,6.81,11.9,Completed
TRIP00011852,LOAD00011852,DRV00123,TRK00001,TRL00068,2022-06-01,2604,45.2,451.3,5.77,11.8,Completed
TRIP00011853,LOAD00011853,DRV00075,TRK00080,,2022-06-02,2070,34.2,276.4,7.49,11.1,Completed
TRIP00011854,LOAD00011854,DRV00110,TRK00041,TRL00037,2022-06-02,704,13.0,127.1,5.54,6.4,Completed
TRIP00011855,LOAD00011855,DRV00043,TRK00024,TRL00019,2022-06-02,1043,19.3,151.4,6.89,10.7,Completed
TRIP00011856,LOAD00011856,DRV00101,TRK00108,TRL00135,2022-06-02,2459,41.9,418.2,5.88,7.6,Completed
TRIP00011857,LOAD00011857,DRV00009,TRK00045,TRL00038,2022-06-02,96,1.7,16.6,5.8,2.1,Completed
TRIP00011858,LOAD00011858,DRV00121,TRK00012,TRL00040,2022-06-02,1081,16.7,176.6,6.12,6.4,Completed
TRIP00011859,LOAD00011859,DRV00111,TRK00120,TRL00028,2022-06-02,2688,52.6,374.4,7.18,7.5,Completed
TRIP00011860,LOAD00011860,DRV00143,TRK00061,TRL00003,2022-06-02,487,9.0,76.3,6.38,7.3,Completed
TRIP00011861,LOAD00011861,DRV00122,TRK00053,TRL00042,2022-06-02,96,1.8,13.0,7.36,8.8,Completed
TRIP00011862,LOAD00011862,DRV00098,TRK00107,TRL00063,2022-06-02,2741,51.7,411.6,6.66,10.5,Completed
TRIP00011863,LOAD00011863,DRV00123,TRK00105,TRL00081,2022-06-02,2179,41.2,330.2,6.6,11.2,Completed
TRIP00011864,LOAD00011864,DRV00050,TRK00092,TRL00118,2022-06-02,716,12.8,102.7,6.97,9.6,Completed
TRIP00011865,LOAD00011865,DRV00069,TRK00035,TRL00166,2022-06-02,1906,34.8,276.2,6.9,3.1,Completed
TRIP00011866,LOAD00011866,DRV00122,TRK00082,TRL00147,2022-06-02,666,12.1,114.2,5.83,3.6,Completed
TRIP00011867,LOAD00011867,DRV00150,TRK00062,TRL00122,2022-06-02,473,7.7,74.6,6.34,5.3,Completed
TRIP00011868,LOAD00011868,DRV00058,TRK00011,TRL00179,2022-06-02,2112,34.7,322.4,6.55,7.7,Completed
TRIP00011869,LOAD00011869,DRV00146,TRK00070,TRL00020,2022-06-02,705,11.0,99.7,7.07,6.2,Completed
TRIP00011870,LOAD00011870,DRV00080,TRK00068,TRL00147,2022-06-02,706,13.9,96.7,7.3,5.0,Completed
TRIP00011871,LOAD00011871,DRV00148,TRK00019,TRL00070,2022-06-02,1043,17.1,140.2,7.44,11.0,Completed
TRIP00011872,LOAD00011872,DRV00025,TRK00023,TRL00168,2022-06-02,2273,35.1,350.2,6.49,7.0,Completed
TRIP00011873,LOAD00011873,DRV00105,TRK00019,TRL00073,2022-06-02,1754,29.8,312.7,5.61,10.1,Completed
TRIP00011874,LOAD00011874,DRV00034,TRK00080,TRL00091,2022-06-02,2304,36.6,328.7,7.01,9.6,Completed
TRIP00011875,LOAD00011875,DRV00130,TRK00029,TRL00106,2022-06-02,2438,38.6,437.7,5.57,10.3,Completed
TRIP00011876,LOAD00011876,DRV00055,TRK00041,TRL00010,2022-06-02,2231,38.3,382.0,5.84,8.1,Completed
TRIP00011877,LOAD00011877,DRV00030,TRK00060,TRL00166,2022-06-02,2348,43.2,415.6,5.65,5.6,Completed
TRIP00011878,LOAD00011878,DRV00113,TRK00026,TRL00114,2022-06-02,680,12.4,107.6,6.32,6.1,Completed
TRIP00011879,LOAD00011879,DRV00024,TRK00043,TRL00072,2022-06-02,1239,20.2,219.3,5.65,5.0,Completed
TRIP00011880,LOAD00011880,DRV00098,TRK00059,TRL00007,2022-06-02,2294,40.4,361.3,6.35,8.7,Completed
TRIP00011881,LOAD00011881,DRV00033,TRK00107,TRL00049,2022-06-02,809,13.2,130.9,6.18,9.9,Completed
TRIP00011882,LOAD00011882,DRV00070,,TRL00055,2022-06-02,2403,41.6,382.0,6.29,2.6,Completed
TRIP00011883,LOAD00011883,DRV00003,TRK00018,TRL00145,2022-06-02,2126,34.4,350.2,6.07,10.7,Completed
TRIP00011884,LOAD00011884,DRV00055,TRK00018,TRL00099,2022-06-02,505,8.8,77.5,6.52,4.1,Completed
TRIP00011885,LOAD00011885,DRV00069,TRK00018,TRL00026,2022-06-02,586,11.5,88.8,6.6,7.9,Completed
TRIP00011886,LOAD00011886,DRV00023,TRK00113,TRL00128,2022-06-02,1205,20.4,188.3,6.4,7.9,Completed
TRIP00011887,LOAD00011887,DRV00085,TRK00043,TRL00035,2022-06-02,2638,40.6,366.9,7.19,3.5,Completed
TRIP00011888,LOAD00011888,DRV00055,TRK00016,TRL00164,2022-06-02,1260,22.7,180.3,6.99,4.3,Completed
TRIP00011889,LOAD00011889,DRV00033,TRK00024,TRL00112,2022-06-02,2740,47.7,417.7,6.56,5.3,Completed
TRIP00011890,LOAD00011890,DRV00034,TRK00020,TRL00121,2022-06-02,2262,40.6,403.2,5.61,10.8,Completed
TRIP00011891,LOAD00011891,DRV00105,TRK00006,TRL00069,2022-06-02,2138,35.1,331.0,6.46,10.5,Completed
TRIP00011892,LOAD00011892,DRV00147,TRK00111,TRL00023,2022-06-02,1099,19.8,148.9,7.38,5.5,Completed
TRIP00011893,LOAD00011893,DRV00113,TRK00101,TRL00137,2022-06-02,544,8.7,97.8,5.56,11.8,Completed
TRIP00011894,LOAD00011894,DRV00079,TRK00070,TRL00150,2022-06-02,693,13.2,119.3,5.81,8.0,Completed
TRIP00011895,LOAD00011895,DRV00062,TRK00068,TRL00053,2022-06-02,2689,47.6,359.5,7.48,11.3,Completed
TRIP00011896,LOAD00011896,DRV00004,TRK00112,TRL00054,2022-06-02,2416,40.4,326.5,7.4,3.9,Completed
TRIP00011897,LOAD00011897,DRV00100,TRK00031,TRL00024,2022-06-02,2543,47.7,429.6,5.92,10.2,Completed
TRIP00011898,LOAD00011898,DRV00077,TRK00033,TRL00079,2022-06-02,666,12.1,102.3,6.51,8.4,Completed
TRIP00011899,LOAD00011899,DRV00053,TRK00055,TRL00140,2022-06-02,271,4.2,39.9,6.8,9.4,Completed
TRIP00011900,LOAD00011900,DRV00144,TRK00038,TRL00080,2022-06-02,2253,44.2,358.2,6.29,5.4,Completed
TRIP00011901,LOAD00011901,DRV00125,TRK00043,TRL00080,2022-06-02,1977,32.2,297.7,6.64,4.8,Completed
TRIP00011902,LOAD00011902,DRV00051,TRK00044,TRL00131,2022-06-02,2637,50.0,376.2,7.01,10.7,Completed
TRIP00011903,LOAD00011903,DRV00083,TRK00098,TRL00028,2022-06-02,705,11.1,104.3,6.76,4.3,Completed
TRIP00011904,LOAD00011904,DRV00016,,TRL00050,2022-06-02,2265,41.3,346.3,6.54,5.0,Completed
TRIP00011905,LOAD00011905,DRV00084,TRK00120,TRL00133,2022-06-02,484,8.8,69.1,7.0,7.1,Completed
TRIP00011906,LOAD00011906,DRV00079,TRK00036,TRL00101,2022-06-02,798,13.5,116.8,6.83,10.8,Completed
TRIP00011907,LOAD00011907,DRV00125,TRK00018,TRL00067,2022-06-02,548,10.4,97.2,5.64,5.0,Completed
TRIP00011908,LOAD00011908,DRV00070,TRK00083,TRL00079,2022-06-02,2246,39.6,327.9,6.85,11.5,Completed
TRIP00011909,LOAD00011909,DRV00066,TRK00048,TRL00102,2022-06-02,2343,39.3,387.3,6.05,4.6,Completed
TRIP00011910,LOAD00011910,DRV00147,TRK00041,TRL00072,2022-06-02,91,1.8,14.9,6.09,4.4,Completed
TRIP00011911,LOAD00011911,DRV00022,TRK00038,TRL00147,2022-06-02,686,10.8,92.0,7.46,6.6,Completed
TRIP00011912,LOAD00011912,DRV00028,TRK00004,TRL00157,2022-06-02,2843,43.9,384.7,7.39,2.3,Completed
TRIP00011913,LOAD00011913,DRV00080,TRK00006,TRL00079,2022-06-02,1442,28.1,235.6,6.12,7.7,Completed
TRIP00011914,LOAD00011914,DRV00011,TRK00111,TRL00002,2022-06-02,2455,41.3,421.1,5.83,10.6,Completed
TRIP00011915,LOAD00011915,DRV00127,TRK00078,TRL00037,2022-06-02,540,8.4,76.1,7.1,10.0,Completed
TRIP00011916,LOAD00011916,DRV00003,TRK00055,TRL00109,2022-06-02,268,4.6,35.8,7.48,5.8,Completed
TRIP00011917,LOAD00011917,DRV00010,TRK00040,TRL00088,2022-06-02,2415,38.0,410.0,5.89,10.7,Completed
TRIP00011918,LOAD00011918,DRV00071,TRK00052,TRL00067,2022-06-02,1318,22.3,196.1,6.72,5.0,Completed
TRIP00011919,LOAD00011919,DRV00117,TRK00007,TRL00017,2022-06-02,96,1.6,15.8,6.08,7.7,Completed
TRIP00011920,LOAD00011920,DRV00128,TRK00078,TRL00163,2022-06-02,2432,37.6,331.8,7.33,3.7,Completed
TRIP00011921,LOAD00011921,DRV00029,TRK00067,TRL00155,2022-06-02,2232,39.2,375.1,5.95,9.0,Completed
TRIP00011922,LOAD00011922,DRV00121,TRK00039,TRL00055,2022-06-02,2085,40.5,342.4,6.09,9.0,Completed
TRIP00011923,LOAD00011923,DRV00125,TRK00089,TRL00153,2022-06-02,2104,40.8,287.0,7.33,8.2,Completed
TRIP00011924,LOAD00011924,DRV00037,TRK00016,TRL00063,2022-06-02,546,9.4,97.2,5.62,6.8,Completed
TRIP00011925,LOAD00011925,DRV00081,TRK00015,TRL00126,2022-06-02,2150,33.6,379.9,5.66,10.2,Completed
TRIP00011926,LOAD00011926,DRV00012,TRK00089,TRL00118,2022-06-02,1714,26.7,259.7,6.6,9.3,Completed
TRIP00011927,LOAD00011927,DRV00143,TRK00026,TRL00176,2022-06-02,2635,50.7,447.4,5.89,6.4,Completed
TRIP00011928,LOAD00011928,DRV00045,,TRL00105,2022-06-02,755,13.1,102.2,7.39,3.3,Completed
TRIP00011929,LOAD00011929,DRV00047,TRK00048,TRL00071,2022-06-02,769,11.9,132.4,5.81,3.0,Completed
TRIP00011930,LOAD00011930,DRV00147,TRK00009,TRL00172,2022-06-02,683,13.3,123.1,5.55,11.4,Completed
TRIP00011931,LOAD00011931,DRV00029,TRK00065,TRL00122,2022-06-02,846,13.7,117.8,7.18,6.8,Completed
TRIP00011932,LOAD00011932,DRV00020,TRK00096,TRL00137,2022-06-02,784,13.8,141.5,5.54,9.9,Completed
TRIP00011933,LOAD00011933,DRV00003,TRK00019,TRL00129,2022-06-02,903,16.1,144.2,6.26,7.6,Completed
TRIP00011934,LOAD00011934,DRV00023,TRK00007,TRL00113,2022-06-02,808,12.8,116.3,6.95,8.3,Completed
TRIP00011935,LOAD00011935,DRV00017,TRK00073,TRL00117,2022-06-02,1099,18.2,165.8,6.63,8.1,Completed
TRIP00011936,LOAD00011936,DRV00105,TRK00052,TRL00132,2022-06-02,2004,36.2,285.1,7.03,7.4,Completed
TRIP00011937,LOAD00011937,DRV00020,TRK00086,TRL00046,2022-06-02,644,10.3,98.9,6.51,10.5,Completed
TRIP00011938,LOAD00011938,DRV00050,TRK00013,TRL00033,2022-06-02,812,15.7,144.2,5.63,8.0,Completed
TRIP00011939,LOAD00011939,DRV00132,TRK00057,TRL00116,2022-06-02,838,16.0,140.4,5.97,10.0,Completed
TRIP00011940,LOAD00011940,DRV00128,TRK00097,TRL00134,2022-06-02,1225,22.1,200.8,6.1,6.3,Completed
TRIP00011941,LOAD00011941,DRV00039,TRK00049,TRL00055,2022-06-02,2685,50.7,413.1,6.5,3.7,Completed
TRIP00011942,LOAD00011942,DRV00139,TRK00038,,2022-06-02,1040,16.3,144.8,7.18,10.5,Completed
TRIP00011943,LOAD00011943,DRV00113,TRK00057,TRL00063,2022-06-02,2288,38.1,322.3,7.1,3.1,Completed
TRIP00011944,LOAD00011944,DRV00013,TRK00069,TRL00111,2022-06-02,2745,42.8,439.9,6.24,10.3,Completed
TRIP00011945,LOAD00011945,DRV00100,TRK00035,TRL00130,2022-06-03,2064,37.2,319.5,6.46,3.8,Completed
TRIP00011946,LOAD00011946,DRV00132,TRK00060,,2022-06-03,758,11.7,122.7,6.18,6.0,Completed
TRIP00011947,LOAD00011947,DRV00110,TRK00020,TRL00122,2022-06-03,1346,23.1,241.2,5.58,9.4,Completed
TRIP00011948,LOAD00011948,DRV00117,TRK00107,TRL00099,2022-06-03,838,16.5,136.3,6.15,3.5,Completed
TRIP00011949,LOAD00011949,DRV00100,TRK00026,TRL00013,2022-06-03,1504,25.7,223.5,6.73,9.3,Completed
TRIP00011950,LOAD00011950,DRV00024,TRK00062,TRL00108,2022-06-03,1317,24.8,239.5,5.5,3.7,Completed
TRIP00011951,LOAD00011951,DRV00126,TRK00016,TRL00101,2022-06-03,1154,18.2,189.5,6.09,10.1,Completed
TRIP00011952,LOAD00011952,DRV00132,TRK00049,TRL00135,2022-06-03,791,13.2,122.1,6.48,8.5,Completed
TRIP00011953,LOAD00011953,DRV00071,TRK00079,TRL00112,2022-06-03,2788,47.9,376.2,7.41,3.8,Completed
TRIP00011954,LOAD00011954,DRV00075,TRK00035,TRL00139,2022-06-03,1665,30.1,301.1,5.53,3.5,Completed
TRIP00011955,LOAD00011955,DRV00150,TRK00004,TRL00176,2022-06-03,1200,22.9,161.3,7.44,5.2,Completed
TRIP00011956,LOAD00011956,DRV00078,TRK00106,TRL00175,2022-06-03,2760,45.0,453.2,6.09,9.9,Completed
TRIP00011957,LOAD00011957,DRV00025,TRK00009,TRL00137,2022-06-03,1228,24.5,191.9,6.4,3.9,Completed
TRIP00011958,LOAD00011958,DRV00065,TRK00029,TRL00051,2022-06-03,1647,25.4,289.5,5.69,2.8,Completed
TRIP00011959,LOAD00011959,DRV00002,TRK00009,TRL00019,2022-06-03,1296,20.1,226.6,5.72,7.7,Completed
TRIP00011960,LOAD00011960,DRV00099,TRK00044,TRL00083,2022-06-03,1357,26.4,201.3,6.74,8.2,Completed
TRIP00011961,LOAD00011961,DRV00127,TRK00040,TRL00013,2022-06-03,98,1.6,15.1,6.5,7.9,Completed
TRIP00011962,LOAD00011962,DRV00078,TRK00030,TRL00175,2022-06-03,179,3.3,28.3,6.33,4.8,Completed
TRIP00011963,LOAD00011963,DRV00122,TRK00071,TRL00002,2022-06-03,1400,26.0,204.1,6.86,5.0,Completed
TRIP00011964,LOAD00011964,DRV00149,TRK00089,TRL00140,2022-06-03,2445,39.8,400.8,6.1,5.9,Completed
TRIP00011965,LOAD00011965,DRV00144,TRK00043,TRL00007,2022-06-03,1228,22.1,178.2,6.89,6.6,Completed
TRIP00011966,LOAD00011966,DRV00097,TRK00051,TRL00001,2022-06-03,1808,29.2,289.3,6.25,7.5,Completed
TRIP00011967,LOAD00011967,DRV00012,,TRL00067,2022-06-03,696,13.8,123.8,5.62,4.8,Completed
TRIP00011968,LOAD00011968,DRV00142,TRK00073,TRL00162,2022-06-03,697,13.4,98.7,7.06,9.7,Completed
TRIP00011969,LOAD00011969,DRV00117,,TRL00177,2022-06-03,2205,37.6,375.6,5.87,8.3,Completed
TRIP00011970,LOAD00011970,DRV00020,TRK00074,TRL00040,2022-06-03,2328,42.2,383.5,6.07,7.2,Completed
TRIP00011971,LOAD00011971,DRV00124,TRK00009,TRL00166,2022-06-03,994,16.8,146.4,6.79,8.3,Completed
TRIP00011972,LOAD00011972,DRV00037,TRK00120,TRL00166,2022-06-03,1728,30.1,232.6,7.43,9.1,Completed
TRIP00011973,LOAD00011973,DRV00051,TRK00076,TRL00176,2022-06-03,166,3.2,23.6,7.02,10.2,Completed
TRIP00011974,LOAD00011974,DRV00081,TRK00096,TRL00044,2022-06-03,1370,21.3,203.6,6.73,9.4,Completed
TRIP00011975,LOAD00011975,DRV00045,TRK00091,,2022-06-03,1294,22.6,195.5,6.62,11.1,Completed
TRIP00011976,LOAD00011976,DRV00045,TRK00045,TRL00070,2022-06-03,3302,63.1,549.4,6.01,7.5,Completed
TRIP00011977,LOAD00011977,DRV00011,TRK00054,TRL00045,2022-06-03,1312,20.6,176.8,7.42,3.0,Completed
TRIP00011978,LOAD00011978,DRV00095,TRK00007,TRL00127,2022-06-03,1030,16.7,140.9,7.31,7.1,Completed
TRIP00011979,LOAD00011979,DRV00092,TRK00010,TRL00126,2022-06-03,2624,48.4,379.2,6.92,8.8,Completed
TRIP00011980,LOAD00011980,DRV00127,TRK00004,TRL00107,2022-06-03,1458,23.4,203.3,7.17,7.9,Completed
TRIP00011981,LOAD00011981,DRV00113,TRK00082,TRL00140,2022-06-03,2816,46.8,461.6,6.1,5.6,Completed
TRIP00011982,LOAD00011982,DRV00111,TRK00030,TRL00113,2022-06-03,2742,42.9,407.4,6.73,3.5,Completed
TRIP00011983,LOAD00011983,DRV00132,TRK00024,TRL00108,2022-06-03,1600,28.2,267.1,5.99,2.7,Completed
TRIP00011984,LOAD00011984,DRV00133,TRK00120,TRL00041,2022-06-03,3135,51.8,489.8,6.4,10.4,Completed
TRIP00011985,LOAD00011985,DRV00004,TRK00079,TRL00133,2022-06-03,1595,28.1,228.8,6.97,8.5,Completed
TRIP00011986,LOAD00011986,DRV00028,TRK00079,TRL00135,2022-06-03,1228,19.3,207.8,5.91,9.4,Completed
TRIP00011987,LOAD00011987,DRV00142,TRK00115,TRL00035,2022-06-03,653,10.8,89.7,7.28,5.4,Completed
TRIP00011988,LOAD00011988,DRV00104,TRK00064,,2022-06-03,695,13.0,95.5,7.28,3.9,Completed
TRIP00011989,LOAD00011989,DRV00014,TRK00009,TRL00069,2022-06-03,471,8.4,81.3,5.79,9.4,Completed
TRIP00011990,LOAD00011990,DRV00015,,TRL00060,2022-06-03,2263,44.3,317.4,7.13,11.6,Completed
TRIP00011991,LOAD00011991,DRV00070,TRK00067,TRL00086,2022-06-03,2702,46.3,417.0,6.48,10.8,Completed
TRIP00011992,LOAD00011992,DRV00145,TRK00107,TRL00125,2022-06-03,759,13.2,125.9,6.03,6.6,Completed
TRIP00011993,LOAD00011993,DRV00128,TRK00039,TRL00020,2022-06-03,1090,19.0,197.8,5.51,11.8,Completed
TRIP00011994,LOAD00011994,DRV00038,TRK00057,TRL00170,2022-06-03,935,15.3,130.2,7.18,10.7,Completed
TRIP00011995,LOAD00011995,DRV00100,TRK00054,TRL00097,2022-06-03,1306,24.2,174.6,7.48,8.0,Completed
TRIP00011996,LOAD00011996,DRV00121,TRK00070,TRL00027,2022-06-03,1786,32.0,315.0,5.67,3.8,Completed
TRIP00011997,LOAD00011997,DRV00020,TRK00036,TRL00043,2022-06-03,662,10.7,103.9,6.37,2.6,Completed
TRIP00011998,LOAD00011998,DRV00120,TRK00024,TRL00177,2022-06-03,820,12.9,126.5,6.48,5.6,Completed
TRIP00011999,LOAD00011999,DRV00142,TRK00070,TRL00111,2022-06-03,1219,19.6,208.4,5.85,10.6,Completed
TRIP00012000,LOAD00012000,DRV00094,TRK00020,TRL00142,2022-06-03,1312,22.2,182.7,7.18,8.8,Completed
TRIP00012001,LOAD00012001,DRV00074,TRK00039,TRL00071,2022-06-03,684,13.1,113.4,6.03,10.2,Completed
TRIP00012002,LOAD00012002,DRV00010,TRK00052,,2022-06-03,1266,20.0,219.0,5.78,10.9,Completed
TRIP00012003,LOAD00012003,DRV00049,TRK00053,TRL00023,2022-06-03,1997,37.8,326.3,6.12,5.8,Completed
TRIP00012004,LOAD00012004,DRV00051,TRK00097,TRL00153,2022-06-03,545,8.4,82.6,6.6,4.0,Completed
TRIP00012005,LOAD00012005,DRV00148,TRK00012,TRL00077,2022-06-03,528,9.0,73.8,7.15,8.2,Completed
TRIP00012006,LOAD00012006,DRV00105,TRK00052,TRL00114,2022-06-03,1309,22.0,180.6,7.25,8.3,Completed
TRIP00012007,LOAD00012007,DRV00047,TRK00053,TRL00101,2022-06-03,633,10.7,87.8,7.21,11.2,Completed
TRIP00012008,LOAD00012008,DRV00004,TRK00107,TRL00090,2022-06-03,2132,41.5,386.2,5.52,9.8,Completed
TRIP00012009,LOAD00012009,DRV00061,TRK00057,TRL00093,2022-06-03,1589,25.3,268.4,5.92,11.0,Completed
TRIP00012010,LOAD00012010,DRV00098,TRK00085,,2022-06-03,480,8.3,79.7,6.02,8.0,Completed
TRIP00012011,LOAD00012011,DRV00130,TRK00004,TRL00108,2022-06-03,1264,22.1,185.9,6.8,6.5,Completed
TRIP00012012,LOAD00012012,DRV00084,TRK00061,TRL00020,2022-06-03,1689,32.3,282.0,5.99,10.9,Completed
TRIP00012013,LOAD00012013,DRV00144,TRK00064,TRL00037,2022-06-03,1165,20.2,177.9,6.55,9.4,Completed
TRIP00012014,LOAD00012014,DRV00061,TRK00073,TRL00117,2022-06-03,1196,19.0,183.4,6.52,7.5,Completed
TRIP00012015,LOAD00012015,DRV00133,TRK00078,TRL00109,2022-06-03,3204,50.2,566.1,5.66,11.1,Completed
TRIP00012016,LOAD00012016,DRV00111,TRK00078,TRL00069,2022-06-03,90,1.5,15.8,5.7,3.5,Completed
TRIP00012017,LOAD00012017,DRV00123,TRK00038,TRL00094,2022-06-03,647,10.3,102.1,6.34,11.3,Completed
TRIP00012018,LOAD00012018,DRV00036,TRK00103,TRL00149,2022-06-03,281,4.6,43.6,6.44,3.0,Completed
TRIP00012019,LOAD00012019,DRV00001,TRK00018,TRL00102,2022-06-03,272,4.5,44.7,6.09,2.0,Completed
TRIP00012020,LOAD00012020,DRV00020,TRK00107,TRL00075,2022-06-03,2727,42.8,408.2,6.68,8.1,Completed
TRIP00012021,LOAD00012021,DRV00078,TRK00054,TRL00135,2022-06-04,1259,21.6,212.0,5.94,4.9,Completed
TRIP00012022,LOAD00012022,DRV00071,TRK00060,TRL00123,2022-06-04,1225,22.9,216.8,5.65,8.4,Completed
TRIP00012023,LOAD00012023,DRV00063,TRK00103,TRL00083,2022-06-04,707,11.1,95.9,7.37,2.6,Completed
TRIP00012024,LOAD00012024,DRV00062,TRK00051,TRL00047,2022-06-04,2212,39.0,368.1,6.01,3.0,Completed
TRIP00012025,LOAD00012025,DRV00015,TRK00054,TRL00090,2022-06-04,167,2.6,25.5,6.54,9.9,Completed
TRIP00012026,LOAD00012026,DRV00094,TRK00011,TRL00162,2022-06-04,275,4.7,37.9,7.25,9.4,Completed
TRIP00012027,LOAD00012027,DRV00080,TRK00086,TRL00063,2022-06-04,1186,19.5,209.2,5.67,9.5,Completed
TRIP00012028,LOAD00012028,DRV00010,TRK00031,TRL00133,2022-06-04,1312,24.0,186.6,7.03,3.5,Completed
TRIP00012029,LOAD00012029,DRV00079,TRK00096,TRL00112,2022-06-04,94,1.7,13.5,6.96,9.8,Completed
TRIP00012030,LOAD00012030,DRV00124,TRK00074,TRL00135,2022-06-04,593,10.6,84.2,7.04,11.5,Completed
TRIP00012031,LOAD00012031,DRV00109,TRK00116,TRL00076,2022-06-04,720,12.4,97.7,7.37,9.9,Completed
TRIP00012032,LOAD00012032,DRV00103,TRK00070,TRL00047,2022-06-04,175,3.1,23.8,7.34,6.6,Completed
TRIP00012033,LOAD00012033,DRV00084,TRK00073,TRL00047,2022-06-04,817,13.3,121.6,6.72,8.6,Completed
TRIP00012034,LOAD00012034,DRV00143,TRK00062,TRL00009,2022-06-04,779,14.7,105.7,7.37,2.3,Completed
