load_id,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,load_status,booking_type
LOAD00020502,CUST00011,RTE00033,2022-09-19,Refrigerated,43053,10,434.73,40.08,150,Completed,Dedicated
LOAD00020503,CUST00006,RTE00035,2022-09-19,Refrigerated,34765,20,2245.96,344.12,0,Completed,Dedicated
LOAD00020504,CUST00164,RTE00002,2022-09-19,Refrigerated,37056,26,1576.85,153.34,50,Completed,Dedicated
LOAD00020505,CUST00177,RTE00046,2022-09-19,Dry Van,14569,6,6933.91,499.18,0,Completed,Contract
LOAD00020506,CUST00153,RTE00034,2022-09-19,Refrigerated,14265,1,5401.42,792.88,150,Completed,Spot
LOAD00020507,CUST00119,RTE00031,2022-09-19,Refrigerated,26092,4,1308.68,185.6,200,Completed,Dedicated
LOAD00020508,CUST00164,RTE00009,2022-09-19,Refrigerated,35844,12,1622.36,149.26,50,Completed,Spot
LOAD00020509,CUST00053,RTE00045,2022-09-19,Refrigerated,30405,1,1451.12,137.31,200,Completed,Dedicated
LOAD00020510,CUST00141,RTE00001,2022-09-19,Dry Van,27939,17,1135.66,128.63,75,Completed,Spot
LOAD00020511,CUST00057,RTE00031,2022-09-19,Refrigerated,21087,10,1593.79,185.6,150,Completed,Spot
LOAD00020512,CUST00008,RTE00018,2022-09-19,Dry Van,41655,21,1518.71,187.6,0,Completed,Dedicated
LOAD00020513,CUST00043,RTE00005,2022-09-19,Refrigerated,35095,19,4124.72,454.74,200,Completed,Contract
LOAD00020514,CUST00142,RTE00040,2022-09-19,Dry Van,26785,9,3574.47,524.7,75,Completed,Dedicated
LOAD00020515,CUST00051,RTE00044,2022-09-19,Dry Van,37800,18,6116.48,814.37,0,Completed,Contract
LOAD00020516,CUST00163,RTE00003,2022-09-19,Refrigerated,40567,5,5836.87,580.87,0,Completed,Dedicated
LOAD00020517,CUST00014,RTE00052,2022-09-19,Dry Van,26172,24,1353.9,273.36,75,Completed,Dedicated
LOAD00020518,CUST00186,RTE00038,2022-09-19,Dry Van,30049,9,4023.86,314.64,0,Completed,Dedicated
LOAD00020519,CUST00158,RTE00012,2022-09-19,Refrigerated,31341,18,5808.85,453.91,0,Completed,Dedicated
LOAD00020520,CUST00041,RTE00054,2022-09-19,Refrigerated,28710,24,3218.72,295.83,50,Completed,Dedicated
LOAD00020521,CUST00057,RTE00011,2022-09-19,Dry Van,32258,8,899.88,131.28,0,Completed,Dedicated
LOAD00020522,CUST00151,RTE00055,2022-09-19,Refrigerated,38577,9,3189.77,357.25,0,Completed,Dedicated
LOAD00020523,CUST00113,RTE00035,2022-09-19,Dry Van,29861,23,2060.21,344.12,50,Completed,Spot
LOAD00020524,CUST00048,RTE00043,2022-09-19,Dry Van,39980,28,2427.19,249.44,150,Completed,Dedicated
LOAD00020525,CUST00109,RTE00014,2022-09-19,Refrigerated,41030,21,2673.49,228.76,200,Completed,Dedicated
LOAD00020526,CUST00080,RTE00018,2022-09-19,Dry Van,16544,5,1333.93,187.6,50,Completed,Dedicated
LOAD00020527,CUST00075,RTE00026,2022-09-19,Refrigerated,13992,22,3353.36,555.52,75,Completed,Spot
LOAD00020528,CUST00103,RTE00057,2022-09-19,Dry Van,35059,8,1918.44,276.3,75,Completed,Contract
LOAD00020529,CUST00187,RTE00009,2022-09-19,Refrigerated,10000,10,1662.55,149.26,75,Completed,Contract
LOAD00020530,CUST00122,RTE00002,2022-09-19,Refrigerated,15594,15,1405.04,153.34,200,Completed,Spot
LOAD00020531,CUST00139,RTE00044,2022-09-19,Refrigerated,19209,14,6399.84,814.37,50,Completed,Dedicated
LOAD00020532,CUST00146,RTE00003,2022-09-19,Dry Van,10586,1,5797.18,580.87,0,Completed,Contract
LOAD00020533,CUST00134,RTE00016,2022-09-19,Dry Van,17409,28,6985.98,463.93,100,Completed,Spot
LOAD00020534,CUST00117,RTE00008,2022-09-19,Dry Van,31538,14,2179.03,114.3,100,Completed,Dedicated
LOAD00020535,CUST00098,RTE00021,2022-09-19,Dry Van,38797,18,4841.41,590.24,200,Completed,Spot
LOAD00020536,CUST00161,RTE00057,2022-09-19,Dry Van,38098,12,2006.46,276.3,75,Completed,Spot
LOAD00020537,CUST00145,RTE00010,2022-09-19,Dry Van,42119,14,147.05,15.64,150,Completed,Dedicated
LOAD00020538,CUST00013,RTE00016,2022-09-19,Dry Van,18197,26,7494.5,463.93,0,Completed,Dedicated
LOAD00020539,CUST00161,RTE00029,2022-09-19,Dry Van,36547,22,6655.56,891.82,200,Completed,Spot
LOAD00020540,CUST00028,RTE00027,2022-09-20,Dry Van,16291,6,2523.91,419.43,200,Completed,Dedicated
LOAD00020541,CUST00155,RTE00056,2022-09-20,Refrigerated,21322,5,4488.36,309.24,50,Completed,Dedicated
LOAD00020542,CUST00155,RTE00026,2022-09-20,Dry Van,11689,26,3303.23,555.52,75,Completed,Contract
LOAD00020543,CUST00012,RTE00050,2022-09-20,Dry Van,22214,27,1445.96,170.88,50,Completed,Dedicated
LOAD00020544,CUST00151,RTE00012,2022-09-20,Refrigerated,14423,8,6505.84,453.91,75,Completed,Spot
LOAD00020545,CUST00189,RTE00044,2022-09-20,Refrigerated,14589,27,6536.47,814.37,100,Completed,Contract
LOAD00020546,CUST00103,RTE00036,2022-09-20,Dry Van,32872,3,624.95,86.46,200,Completed,Spot
LOAD00020547,CUST00188,RTE00055,2022-09-20,Refrigerated,26722,8,3244.77,357.25,0,Completed,Dedicated
LOAD00020548,CUST00110,RTE00020,2022-09-20,Refrigerated,40643,27,3969.17,738.48,0,Completed,Dedicated
LOAD00020549,CUST00020,RTE00003,2022-09-20,Refrigerated,38896,26,4548.39,580.87,200,Completed,Contract
LOAD00020550,CUST00078,RTE00051,2022-09-20,Dry Van,15917,19,3823.33,460.0,0,Completed,Dedicated
LOAD00020551,CUST00093,RTE00028,2022-09-20,Dry Van,41819,12,3691.12,564.72,150,Completed,Dedicated
LOAD00020552,CUST00153,RTE00039,2022-09-20,Dry Van,34553,6,2286.9,344.52,100,Completed,Contract
LOAD00020553,CUST00079,RTE00046,2022-09-20,Dry Van,36998,11,7091.6,499.18,0,Completed,Spot
LOAD00020554,CUST00012,RTE00048,2022-09-20,Refrigerated,14594,23,6301.52,792.88,0,Completed,Spot
LOAD00020555,CUST00089,RTE00009,2022-09-20,Refrigerated,25949,7,1715.55,149.26,50,Completed,Spot
LOAD00020556,CUST00160,RTE00047,2022-09-20,Refrigerated,11813,20,1005.47,76.16,0,Completed,Dedicated
LOAD00020557,CUST00023,RTE00032,2022-09-20,Dry Van,30872,10,4734.43,451.8,75,Completed,Dedicated
LOAD00020558,CUST00016,RTE00005,2022-09-20,Dry Van,32477,22,4830.42,454.74,50,Completed,Dedicated
LOAD00020559,CUST00120,RTE00032,2022-09-20,Dry Van,39151,14,4097.3,451.8,200,Completed,Dedicated
LOAD00020560,CUST00146,RTE00006,2022-09-20,Refrigerated,32227,27,1495.08,189.0,100,Completed,Contract
LOAD00020561,CUST00155,RTE00055,2022-09-20,Dry Van,30196,1,3475.22,357.25,150,Completed,Spot
LOAD00020562,CUST00082,RTE00010,2022-09-20,Dry Van,12467,20,157.87,15.64,0,Completed,Dedicated
LOAD00020563,CUST00037,RTE00037,2022-09-20,Refrigerated,31827,25,4375.06,537.81,0,Completed,Dedicated
LOAD00020564,CUST00039,RTE00047,2022-09-20,Refrigerated,40714,7,977.6,76.16,200,Completed,Dedicated
LOAD00020565,CUST00090,RTE00048,2022-09-20,Dry Van,10461,20,6348.82,792.88,200,Completed,Contract
LOAD00020566,CUST00199,RTE00011,2022-09-20,Dry Van,29688,4,972.5,131.28,0,Completed,Contract
LOAD00020567,CUST00199,RTE00056,2022-09-20,Refrigerated,20934,15,4476.3,309.24,0,Completed,Dedicated
LOAD00020568,CUST00096,RTE00033,2022-09-20,Refrigerated,11797,4,426.1,40.08,150,Completed,Dedicated
LOAD00020569,CUST00094,RTE00043,2022-09-20,Dry Van,38412,25,2163.5,249.44,150,Completed,Dedicated
LOAD00020570,CUST00039,RTE00048,2022-09-20,Refrigerated,31111,24,5426.89,792.88,75,Completed,Dedicated
LOAD00020571,CUST00172,RTE00008,2022-09-20,Refrigerated,30173,26,2280.91,114.3,0,Completed,Spot
LOAD00020572,CUST00025,RTE00042,2022-09-20,Refrigerated,11228,6,5907.66,472.14,0,Completed,Contract
LOAD00020573,CUST00040,RTE00047,2022-09-20,Refrigerated,23815,13,978.31,76.16,50,Completed,Dedicated
LOAD00020574,CUST00020,RTE00010,2022-09-20,Refrigerated,28970,26,129.94,15.64,200,Completed,Dedicated
LOAD00020575,CUST00053,RTE00001,2022-09-20,Refrigerated,39312,18,1197.49,128.63,200,Completed,Contract
LOAD00020576,CUST00048,RTE00038,2022-09-20,Refrigerated,43185,16,3486.25,314.64,200,Completed,Contract
LOAD00020577,CUST00078,RTE00028,2022-09-20,Dry Van,13222,1,4328.59,564.72,150,Completed,Contract
LOAD00020578,CUST00135,RTE00023,2022-09-20,Dry Van,29223,21,3081.61,216.92,75,Completed,Dedicated
LOAD00020579,CUST00163,RTE00030,2022-09-20,Refrigerated,30963,5,4910.05,708.51,100,Completed,Contract
LOAD00020580,CUST00019,RTE00008,2022-09-20,Dry Van,11126,14,2132.06,114.3,75,Completed,Dedicated
LOAD00020581,CUST00034,RTE00024,2022-09-20,Dry Van,31846,10,2976.49,376.0,150,Completed,Contract
LOAD00020582,CUST00197,RTE00049,2022-09-20,Refrigerated,40727,26,1846.11,144.0,100,Completed,Dedicated
LOAD00020583,CUST00026,RTE00015,2022-09-20,Dry Van,20111,13,293.07,13.8,75,Completed,Dedicated
LOAD00020584,CUST00091,RTE00045,2022-09-20,Dry Van,24886,17,1251.62,137.31,0,Completed,Contract
LOAD00020585,CUST00091,RTE00022,2022-09-20,Refrigerated,41925,21,1219.36,161.53,50,Completed,Contract
LOAD00020586,CUST00117,RTE00039,2022-09-20,Refrigerated,19204,16,2103.05,344.52,0,Completed,Dedicated
LOAD00020587,CUST00021,RTE00030,2022-09-20,Dry Van,44510,20,5174.89,708.51,150,Completed,Contract
LOAD00020588,CUST00145,RTE00044,2022-09-20,Refrigerated,44647,2,7496.12,814.37,100,Completed,Spot
LOAD00020589,CUST00119,RTE00017,2022-09-20,Refrigerated,10439,15,1847.28,384.2,0,Completed,Spot
LOAD00020590,CUST00104,RTE00004,2022-09-20,Dry Van,19289,7,3827.17,383.23,100,Completed,Contract
LOAD00020591,CUST00149,RTE00037,2022-09-20,Dry Van,27252,22,3589.24,537.81,0,Completed,Dedicated
LOAD00020592,CUST00021,RTE00057,2022-09-20,Dry Van,34273,4,2502.31,276.3,75,Completed,Dedicated
LOAD00020593,CUST00125,RTE00027,2022-09-20,Refrigerated,44974,22,2799.62,419.43,150,Completed,Spot
LOAD00020594,CUST00002,RTE00054,2022-09-20,Refrigerated,39505,28,2961.61,295.83,100,Completed,Dedicated
LOAD00020595,CUST00057,RTE00015,2022-09-20,Refrigerated,23108,7,219.46,13.8,50,Completed,Spot
LOAD00020596,CUST00042,RTE00034,2022-09-20,Refrigerated,44919,6,5453.05,792.88,0,Completed,Dedicated
LOAD00020597,CUST00128,RTE00054,2022-09-20,Refrigerated,32812,19,3226.68,295.83,0,Completed,Spot
LOAD00020598,CUST00149,RTE00033,2022-09-20,Refrigerated,24653,17,433.26,40.08,0,Completed,Dedicated
LOAD00020599,CUST00180,RTE00058,2022-09-20,Refrigerated,40420,17,1102.42,98.61,200,Completed,Dedicated
LOAD00020600,CUST00178,RTE00007,2022-09-20,Refrigerated,22850,5,3549.43,504.32,100,Completed,Dedicated
LOAD00020601,CUST00132,RTE00051,2022-09-20,Dry Van,41737,11,3681.58,460.0,150,Completed,Dedicated
LOAD00020602,CUST00163,RTE00053,2022-09-20,Dry Van,33406,10,1984.49,209.79,100,Completed,Contract
LOAD00020603,CUST00018,RTE00032,2022-09-20,Dry Van,24195,17,4315.07,451.8,50,Completed,Dedicated
LOAD00020604,CUST00099,RTE00031,2022-09-20,Refrigerated,33596,28,1198.19,185.6,150,Completed,Spot
LOAD00020605,CUST00107,RTE00040,2022-09-20,Refrigerated,12041,21,3829.16,524.7,0,Completed,Spot
LOAD00020606,CUST00042,RTE00013,2022-09-20,Refrigerated,24700,5,993.84,141.33,0,Completed,Dedicated
LOAD00020607,CUST00171,RTE00052,2022-09-20,Refrigerated,36902,3,1463.22,273.36,100,Completed,Contract
LOAD00020608,CUST00003,RTE00007,2022-09-20,Dry Van,29038,7,4593.0,504.32,100,Completed,Dedicated
LOAD00020609,CUST00194,RTE00001,2022-09-20,Dry Van,19699,1,1029.66,128.63,0,Completed,Spot
LOAD00020610,CUST00116,RTE00028,2022-09-20,Refrigerated,18329,27,4042.46,564.72,75,Completed,Contract
LOAD00020611,CUST00016,RTE00014,2022-09-20,Dry Van,29019,26,2581.93,228.76,50,Completed,Dedicated
LOAD00020612,CUST00104,RTE00003,2022-09-20,Dry Van,10122,3,5004.63,580.87,0,Completed,Dedicated
LOAD00020613,CUST00096,RTE00007,2022-09-20,Dry Van,38912,9,4387.36,504.32,0,Completed,Dedicated
LOAD00020614,CUST00028,RTE00018,2022-09-21,Refrigerated,14014,28,1426.95,187.6,50,Completed,Dedicated
LOAD00020615,CUST00085,RTE00023,2022-09-21,Refrigerated,34575,3,2916.89,216.92,0,Completed,Dedicated
LOAD00020616,CUST00130,RTE00001,2022-09-21,Refrigerated,35455,5,1219.73,128.63,75,Completed,Contract
LOAD00020617,CUST00134,RTE00028,2022-09-21,Refrigerated,12423,6,4344.52,564.72,0,Completed,Spot
LOAD00020618,CUST00072,RTE00012,2022-09-21,Refrigerated,13089,27,6600.53,453.91,150,Completed,Dedicated
LOAD00020619,CUST00016,RTE00039,2022-09-21,Refrigerated,28597,7,2326.97,344.52,100,Completed,Dedicated
LOAD00020620,CUST00156,RTE00050,2022-09-21,Dry Van,39713,8,1352.66,170.88,200,Completed,Spot
LOAD00020621,CUST00020,RTE00019,2022-09-21,Dry Van,35608,4,2975.7,406.72,75,Completed,Dedicated
LOAD00020622,CUST00121,RTE00019,2022-09-21,Refrigerated,20950,26,2635.68,406.72,200,Completed,Dedicated
LOAD00020623,CUST00041,RTE00052,2022-09-21,Dry Van,36577,14,1370.9,273.36,50,Completed,Contract
LOAD00020624,CUST00070,RTE00042,2022-09-21,Dry Van,27396,2,6047.78,472.14,150,Completed,Dedicated
LOAD00020625,CUST00003,RTE00030,2022-09-21,Dry Van,39115,21,5561.78,708.51,0,Completed,Dedicated
LOAD00020626,CUST00119,RTE00011,2022-09-21,Refrigerated,32003,20,811.67,131.28,0,Completed,Dedicated
LOAD00020627,CUST00185,RTE00015,2022-09-21,Dry Van,14467,2,278.73,13.8,50,Completed,Spot
LOAD00020628,CUST00084,RTE00007,2022-09-21,Dry Van,32372,14,3541.57,504.32,75,Completed,Spot
LOAD00020629,CUST00044,RTE00028,2022-09-21,Dry Van,24925,19,3920.03,564.72,50,Completed,Dedicated
LOAD00020630,CUST00112,RTE00035,2022-09-21,Refrigerated,26680,25,1863.42,344.12,50,Completed,Contract
LOAD00020631,CUST00083,RTE00021,2022-09-21,Dry Van,16653,8,4956.68,590.24,200,Completed,Dedicated
LOAD00020632,CUST00030,RTE00047,2022-09-21,Dry Van,36323,17,876.4,76.16,75,Completed,Dedicated
LOAD00020633,CUST00042,RTE00008,2022-09-21,Refrigerated,40222,16,2238.04,114.3,0,Completed,Dedicated
LOAD00020634,CUST00150,RTE00032,2022-09-21,Dry Van,11073,12,4073.57,451.8,200,Completed,Spot
LOAD00020635,CUST00013,RTE00051,2022-09-21,Dry Van,42953,21,3593.67,460.0,0,Completed,Dedicated
LOAD00020636,CUST00033,RTE00052,2022-09-21,Dry Van,39978,2,1188.98,273.36,0,Completed,Dedicated
LOAD00020637,CUST00126,RTE00020,2022-09-21,Refrigerated,24966,10,3482.83,738.48,0,Completed,Contract
LOAD00020638,CUST00049,RTE00048,2022-09-21,Dry Van,21835,23,5757.46,792.88,100,Completed,Dedicated
LOAD00020639,CUST00079,RTE00055,2022-09-21,Refrigerated,28616,28,4035.0,357.25,200,Completed,Contract
LOAD00020640,CUST00052,RTE00003,2022-09-21,Refrigerated,38663,1,4472.39,580.87,100,Completed,Contract
LOAD00020641,CUST00139,RTE00042,2022-09-21,Refrigerated,31713,11,6499.98,472.14,150,Completed,Spot
LOAD00020642,CUST00077,RTE00050,2022-09-21,Dry Van,35224,16,1271.92,170.88,0,Completed,Dedicated
LOAD00020643,CUST00192,RTE00016,2022-09-21,Dry Van,12019,24,5836.29,463.93,100,Completed,Spot
LOAD00020644,CUST00130,RTE00044,2022-09-21,Refrigerated,29989,24,7411.94,814.37,0,Completed,Dedicated
LOAD00020645,CUST00037,RTE00041,2022-09-21,Dry Van,37862,1,3230.41,255.36,75,Completed,Spot
LOAD00020646,CUST00030,RTE00024,2022-09-21,Refrigerated,27240,13,3315.97,376.0,75,Completed,Dedicated
LOAD00020647,CUST00054,RTE00054,2022-09-21,Dry Van,30929,22,3230.01,295.83,50,Completed,Spot
LOAD00020648,CUST00177,RTE00054,2022-09-21,Refrigerated,24556,17,3070.23,295.83,0,Completed,Spot
LOAD00020649,CUST00197,RTE00053,2022-09-21,Refrigerated,14221,13,1590.91,209.79,0,Completed,Contract
LOAD00020650,CUST00038,RTE00036,2022-09-21,Dry Van,37554,17,782.34,86.46,0,Completed,Dedicated
LOAD00020651,CUST00118,RTE00038,2022-09-21,Dry Van,35701,25,3088.21,314.64,50,Completed,Dedicated
LOAD00020652,CUST00187,RTE00052,2022-09-21,Refrigerated,22994,2,1370.75,273.36,0,Completed,Spot
LOAD00020653,CUST00179,RTE00044,2022-09-21,Refrigerated,28475,27,7729.34,814.37,150,Completed,Dedicated
LOAD00020654,CUST00146,RTE00028,2022-09-21,Refrigerated,30232,7,4569.41,564.72,100,Completed,Dedicated
LOAD00020655,CUST00067,RTE00001,2022-09-21,Dry Van,34812,28,1032.21,128.63,150,Completed,Contract
LOAD00020656,CUST00134,RTE00004,2022-09-21,Refrigerated,24864,20,3523.35,383.23,100,Completed,Spot
LOAD00020657,CUST00010,RTE00028,2022-09-21,Dry Van,10289,25,4384.28,564.72,150,Completed,Dedicated
LOAD00020658,CUST00178,RTE00028,2022-09-21,Dry Van,37213,20,3756.48,564.72,200,Completed,Dedicated
LOAD00020659,CUST00052,RTE00003,2022-09-21,Dry Van,23814,21,5110.23,580.87,0,Completed,Dedicated
LOAD00020660,CUST00097,RTE00025,2022-09-21,Dry Van,11397,26,5229.63,565.38,100,Completed,Dedicated
LOAD00020661,CUST00186,RTE00029,2022-09-21,Refrigerated,23875,27,7020.13,891.82,150,Completed,Contract
LOAD00020662,CUST00177,RTE00047,2022-09-21,Refrigerated,29552,27,977.64,76.16,200,Completed,Dedicated
LOAD00020663,CUST00190,RTE00006,2022-09-21,Dry Van,32921,28,1333.67,189.0,100,Completed,Dedicated
LOAD00020664,CUST00097,RTE00028,2022-09-21,Dry Van,31545,1,4385.5,564.72,75,Completed,Dedicated
LOAD00020665,CUST00061,RTE00029,2022-09-21,Refrigerated,42469,16,5611.0,891.82,0,Completed,Dedicated
LOAD00020666,CUST00153,RTE00058,2022-09-21,Dry Van,43868,4,1298.23,98.61,100,Completed,Contract
LOAD00020667,CUST00187,RTE00009,2022-09-21,Refrigerated,20530,16,1875.64,149.26,0,Completed,Dedicated
LOAD00020668,CUST00071,RTE00021,2022-09-21,Dry Van,25734,1,4846.93,590.24,50,Completed,Contract
LOAD00020669,CUST00068,RTE00053,2022-09-21,Refrigerated,16389,19,1616.51,209.79,200,Completed,Spot
LOAD00020670,CUST00165,RTE00006,2022-09-21,Refrigerated,16261,26,1528.62,189.0,0,Completed,Contract
LOAD00020671,CUST00008,RTE00004,2022-09-21,Refrigerated,20578,26,4229.98,383.23,200,Completed,Dedicated
LOAD00020672,CUST00160,RTE00034,2022-09-21,Refrigerated,28003,17,4842.37,792.88,200,Completed,Contract
LOAD00020673,CUST00046,RTE00051,2022-09-21,Refrigerated,37055,23,3511.32,460.0,0,Completed,Dedicated
LOAD00020674,CUST00018,RTE00055,2022-09-21,Refrigerated,11115,3,3424.38,357.25,50,Completed,Dedicated
LOAD00020675,CUST00002,RTE00023,2022-09-21,Refrigerated,40132,14,2729.16,216.92,75,Completed,Spot
LOAD00020676,CUST00119,RTE00026,2022-09-21,Refrigerated,42213,11,3194.0,555.52,150,Completed,Dedicated
LOAD00020677,CUST00055,RTE00022,2022-09-21,Refrigerated,43106,14,1089.15,161.53,75,Completed,Contract
LOAD00020678,CUST00103,RTE00016,2022-09-21,Dry Van,26458,22,6701.05,463.93,0,Completed,Dedicated
LOAD00020679,CUST00173,RTE00047,2022-09-21,Dry Van,42615,13,980.08,76.16,0,Completed,Spot
LOAD00020680,CUST00104,RTE00045,2022-09-21,Dry Van,37124,8,1522.33,137.31,0,Completed,Contract
LOAD00020681,CUST00039,RTE00014,2022-09-21,Dry Van,37577,8,2850.97,228.76,0,Completed,Contract
LOAD00020682,CUST00033,RTE00006,2022-09-21,Dry Van,31068,7,1561.54,189.0,100,Completed,Contract
LOAD00020683,CUST00188,RTE00022,2022-09-21,Refrigerated,20570,6,1152.11,161.53,200,Completed,Dedicated
LOAD00020684,CUST00151,RTE00021,2022-09-21,Dry Van,37023,28,5313.69,590.24,0,Completed,Dedicated
LOAD00020685,CUST00033,RTE00027,2022-09-21,Dry Van,10176,19,2455.29,419.43,0,Completed,Spot
LOAD00020686,CUST00048,RTE00026,2022-09-21,Refrigerated,25154,28,3344.96,555.52,150,Completed,Spot
LOAD00020687,CUST00071,RTE00053,2022-09-21,Refrigerated,34145,7,1725.08,209.79,0,Completed,Dedicated
LOAD00020688,CUST00122,RTE00010,2022-09-21,Refrigerated,41649,24,145.13,15.64,0,Completed,Spot
LOAD00020689,CUST00063,RTE00003,2022-09-21,Refrigerated,22180,12,5122.03,580.87,0,Completed,Spot
LOAD00020690,CUST00073,RTE00006,2022-09-21,Dry Van,36574,26,1472.78,189.0,200,Completed,Contract
LOAD00020691,CUST00117,RTE00025,2022-09-21,Refrigerated,33342,23,4568.79,565.38,150,Completed,Dedicated
LOAD00020692,CUST00141,RTE00001,2022-09-21,Refrigerated,28114,24,1301.19,128.63,0,Completed,Contract
LOAD00020693,CUST00020,RTE00057,2022-09-21,Dry Van,37412,2,2208.45,276.3,50,Completed,Spot
LOAD00020694,CUST00155,RTE00022,2022-09-21,Refrigerated,31661,23,1168.87,161.53,100,Completed,Dedicated
LOAD00020695,CUST00149,RTE00056,2022-09-21,Refrigerated,44474,7,4370.66,309.24,75,Completed,Dedicated
LOAD00020696,CUST00025,RTE00035,2022-09-21,Refrigerated,16285,26,1920.03,344.12,150,Completed,Contract
LOAD00020697,CUST00107,RTE00050,2022-09-21,Dry Van,11689,5,1300.58,170.88,100,Completed,Contract
LOAD00020698,CUST00062,RTE00051,2022-09-22,Dry Van,31857,7,3892.36,460.0,0,Completed,Dedicated
LOAD00020699,CUST00187,RTE00006,2022-09-22,Refrigerated,43799,4,1449.73,189.0,75,Completed,Dedicated
LOAD00020700,CUST00045,RTE00009,2022-09-22,Dry Van,38288,16,1855.32,149.26,50,Completed,Spot
LOAD00020701,CUST00124,RTE00048,2022-09-22,Dry Van,37149,5,6037.72,792.88,0,Completed,Contract
LOAD00020702,CUST00140,RTE00030,2022-09-22,Refrigerated,36260,22,5849.19,708.51,75,Completed,Contract
LOAD00020703,CUST00068,RTE00042,2022-09-22,Refrigerated,23688,17,5344.72,472.14,50,Completed,Contract
LOAD00020704,CUST00105,RTE00016,2022-09-22,Refrigerated,24636,20,6609.97,463.93,50,Completed,Spot
LOAD00020705,CUST00028,RTE00023,2022-09-22,Dry Van,10613,26,2800.95,216.92,0,Completed,Dedicated
LOAD00020706,CUST00130,RTE00003,2022-09-22,Dry Van,16481,3,4846.35,580.87,0,Completed,Dedicated
LOAD00020707,CUST00034,RTE00016,2022-09-22,Refrigerated,25085,18,6197.42,463.93,0,Completed,Spot
LOAD00020708,CUST00200,RTE00008,2022-09-22,Dry Van,40348,26,1868.15,114.3,200,Completed,Dedicated
LOAD00020709,CUST00166,RTE00048,2022-09-22,Dry Van,36571,14,6852.06,792.88,50,Completed,Dedicated
LOAD00020710,CUST00020,RTE00023,2022-09-22,Refrigerated,19054,18,2707.21,216.92,0,Completed,Dedicated
LOAD00020711,CUST00058,RTE00036,2022-09-22,Dry Van,35750,4,741.55,86.46,0,Completed,Spot
LOAD00020712,CUST00174,RTE00043,2022-09-22,Dry Van,26726,4,2247.38,249.44,100,Completed,Dedicated
LOAD00020713,CUST00176,RTE00018,2022-09-22,Dry Van,15245,7,1564.4,187.6,0,Completed,Spot
LOAD00020714,CUST00139,RTE00045,2022-09-22,Refrigerated,13888,5,1331.36,137.31,100,Completed,Contract
LOAD00020715,CUST00194,RTE00005,2022-09-22,Refrigerated,13479,27,4362.64,454.74,200,Completed,Contract
LOAD00020716,CUST00003,RTE00029,2022-09-22,Dry Van,23177,7,6612.66,891.82,0,Completed,Dedicated
LOAD00020717,CUST00060,RTE00007,2022-09-22,Dry Van,14227,28,3760.52,504.32,0,Completed,Dedicated
LOAD00020718,CUST00173,RTE00052,2022-09-22,Dry Van,39040,7,1204.35,273.36,75,Completed,Dedicated
LOAD00020719,CUST00054,RTE00015,2022-09-22,Refrigerated,14571,2,272.4,13.8,100,Completed,Spot
LOAD00020720,CUST00100,RTE00057,2022-09-22,Dry Van,16044,27,2408.69,276.3,0,Completed,Dedicated
LOAD00020721,CUST00175,RTE00008,2022-09-22,Dry Van,13916,27,1836.65,114.3,75,Completed,Dedicated
LOAD00020722,CUST00098,RTE00058,2022-09-22,Refrigerated,21150,1,1010.83,98.61,50,Completed,Contract
